filename,ifupdate,gen_sequence,gen_score,best_sequence,best_score
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/40_976.ll,False,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(gvn-sink)', 'module(iroutliner)', 'cgscc(attributor-cgscc)', 'function(newgvn)', 'function(dse)', 'function(gvn-sink)', 'function(jump-threading)']",0.0,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(gvn-sink)', 'module(iroutliner)', 'cgscc(attributor-cgscc)', 'function(newgvn)', 'function(dse)', 'function(gvn-sink)', 'function(jump-threading)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/10_610.ll,False,"['module(attributor)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(jump-threading)', 'function(reassociate)', 'function(newgvn)', 'function(gvn-hoist)']",0.053763440860215055,"['module(attributor)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(jump-threading)', 'function(reassociate)', 'function(newgvn)', 'function(gvn-hoist)']",0.053763440860215055
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/18_1838.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(dce)', 'module(iroutliner)', 'function(jump-threading)', 'function(memcpyopt)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.19883040935672514
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/13_1556.ll,False,"['module(elim-avail-extern)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(globalopt)', 'function(dse)', 'cgscc(attributor-cgscc)', 'function(reassociate)', 'function(gvn-hoist)', 'function(memcpyopt)', 'module(attributor)', 'module(globalopt)', 'function(mem2reg)', 'function(reassociate)', 'function(newgvn)']",0.2857142857142857,"['module(elim-avail-extern)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(globalopt)', 'function(dse)', 'cgscc(attributor-cgscc)', 'function(reassociate)', 'function(gvn-hoist)', 'function(memcpyopt)', 'module(attributor)', 'module(globalopt)', 'function(mem2reg)', 'function(reassociate)', 'function(newgvn)']",0.2857142857142857
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/94_653.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.08888888888888889
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/97_1751.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['function(newgvn)', 'function(mem2reg)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(reassociate)', 'function(jump-threading)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(reassociate)', 'function(jump-threading)', 'module(elim-avail-extern)', 'module(attributor)', 'module(globalopt)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'module(globalopt)']",0.11904761904761904
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/13_1008.ll,False,"['module(attributor)', 'module(scc-oz-module-inliner)', 'module(globalopt)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'function(dce)']",0.6714285714285714,"['module(attributor)', 'module(scc-oz-module-inliner)', 'module(globalopt)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'function(dse)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'function(dce)']",0.6714285714285714
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/97_2921.ll,False,"['function(newgvn)', 'module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'cgscc(attributor-cgscc)', 'function(instsimplify)', 'function(jump-threading)', 'function(gvn-sink)', 'function(newgvn)', 'function(dce)', 'function(gvn-hoist)', 'function(memcpyopt)', 'module(attributor)']",0.4125,"['function(newgvn)', 'module(elim-avail-extern)', 'module(globalopt)', 'module(iroutliner)', 'cgscc(attributor-cgscc)', 'function(instsimplify)', 'function(jump-threading)', 'function(gvn-sink)', 'function(newgvn)', 'function(dce)', 'function(gvn-hoist)', 'function(memcpyopt)', 'module(attributor)']",0.4125
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/23_592.ll,False,"['module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(memcpyopt)', 'function(gvn-hoist)', 'function(mem2reg)', 'function(reassociate)', 'module(iroutliner)', 'module(elim-avail-extern)', 'function(dse)', 'function(jump-threading)', 'module(iroutliner)', 'function(reassociate)', 'function(gvn-hoist)', 'module(attributor)', 'module(scc-oz-module-inliner)']",0.9487179487179487,"['module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(memcpyopt)', 'function(gvn-hoist)', 'function(mem2reg)', 'function(reassociate)', 'module(iroutliner)', 'module(elim-avail-extern)', 'function(dse)', 'function(jump-threading)', 'module(iroutliner)', 'function(reassociate)', 'function(gvn-hoist)', 'module(attributor)', 'module(scc-oz-module-inliner)']",0.9487179487179487
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/97_813.ll,False,"['module(attributor)', 'module(scc-oz-module-inliner)', 'function(jump-threading)', 'function(gvn-sink)', 'module(iroutliner)', 'module(elim-avail-extern)']",0.7,"['module(attributor)', 'module(scc-oz-module-inliner)', 'function(jump-threading)', 'function(gvn-sink)', 'module(iroutliner)', 'module(elim-avail-extern)']",0.7
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/71_877.ll,True,"['module(scc-oz-module-inliner)', 'module(iroutliner)', 'function(reassociate)', 'function(gvn-hoist)', 'function(mem2reg)', 'module(elim-avail-extern)', 'module(iroutliner)', 'function(dse)', 'module(globalopt)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.5909090909090909
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/35_827.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(elim-avail-extern)', 'function(mem2reg)', 'module(elim-avail-extern)', 'function(newgvn)', 'module(globalopt)', 'module(attributor)', 'function(jump-threading)', 'function(memcpyopt)', 'function(gvn-hoist)', 'function(reassociate)', 'function(newgvn)', 'module(globalopt)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'module(scc-oz-module-inliner)']",0.12631578947368421
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/12_285.ll,True,"['module(scc-oz-module-inliner)', 'function(gvn-hoist)', 'function(reassociate)', 'function(jump-threading)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(globalopt)', 'module(iroutliner)', 'function(dce)', 'function(gvn-hoist)']",0.015873015873015872,"['module(attributor)', 'function(gvn-sink)', 'function(jump-threading)', 'function(dce)', 'function(memcpyopt)', 'function(newgvn)', 'cgscc(attributor-cgscc)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(iroutliner)', 'function(dse)', 'cgscc(attributor-cgscc)', 'function(dse)', 'module(globalopt)', 'module(attributor)', 'function(reassociate)']",0.14285714285714285
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/35_1613.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/13_1147.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/25_436.ll,True,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'function(dce)', 'function(gvn-hoist)', 'function(jump-threading)', 'function(memcpyopt)', 'function(instsimplify)']",0.0,"['module(attributor)', 'function(gvn-sink)', 'module(elim-avail-extern)', 'function(mem2reg)', 'function(jump-threading)', 'function(memcpyopt)', 'function(newgvn)', 'function(dse)', 'function(memcpyopt)', 'function(instsimplify)', 'module(iroutliner)', 'function(gvn-hoist)']",0.08974358974358974
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/10_470.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(dce)', 'module(iroutliner)', 'function(jump-threading)', 'function(memcpyopt)']",0.0,"['module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(instsimplify)', 'function(memcpyopt)', 'function(newgvn)', 'function(reassociate)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)']",0.08108108108108109
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/87_816.ll,False,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'function(jump-threading)', 'function(dse)', 'module(iroutliner)', 'function(dce)']",0.0,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'function(jump-threading)', 'function(dse)', 'module(iroutliner)', 'function(dce)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/15_705.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/35_1818.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/15_182.ll,True,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'function(dce)', 'function(gvn-hoist)', 'function(jump-threading)', 'function(memcpyopt)', 'function(instsimplify)']",0.02564102564102564,"['module(attributor)', 'function(gvn-sink)', 'module(elim-avail-extern)', 'function(mem2reg)', 'function(jump-threading)', 'function(memcpyopt)', 'function(newgvn)', 'function(dse)', 'function(memcpyopt)', 'function(instsimplify)', 'module(iroutliner)', 'function(gvn-hoist)']",0.05128205128205128
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/7_307.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'function(jump-threading)', 'module(iroutliner)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.14563106796116504
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/100_1313.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.17777777777777778
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/40_2551.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/25_1094.ll,True,"['module(scc-oz-module-inliner)', 'function(gvn-hoist)', 'function(reassociate)', 'function(jump-threading)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'module(globalopt)', 'module(iroutliner)', 'function(dce)', 'function(gvn-hoist)']",0.024691358024691357,"['module(elim-avail-extern)', 'module(globalopt)', 'cgscc(attributor-cgscc)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'function(mem2reg)', 'function(instsimplify)', 'module(iroutliner)', 'function(reassociate)', 'function(memcpyopt)', 'function(gvn-hoist)', 'function(dce)', 'function(jump-threading)', 'module(globalopt)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(dse)']",0.09876543209876543
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/25_1252.ll,False,"['module(attributor)', 'module(scc-oz-module-inliner)', 'function(instsimplify)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'function(dse)']",0.9310344827586207,"['module(attributor)', 'module(scc-oz-module-inliner)', 'function(instsimplify)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'function(dse)']",0.9310344827586207
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/13_1250.ll,True,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'function(newgvn)', 'cgscc(attributor-cgscc)', 'module(globalopt)', 'function(gvn-sink)']",0.0125,"['module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(instsimplify)', 'function(memcpyopt)', 'function(newgvn)', 'function(reassociate)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)']",0.0875
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/23_331.ll,True,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'function(gvn-sink)', 'module(elim-avail-extern)', 'function(dse)', 'cgscc(attributor-cgscc)', 'function(gvn-hoist)', 'function(instsimplify)', 'function(memcpyopt)', 'function(dce)', 'function(newgvn)', 'module(attributor)', 'function(reassociate)', 'module(iroutliner)']",0.0,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'function(dse)', 'module(iroutliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(reassociate)', 'function(gvn-hoist)', 'function(memcpyopt)']",0.046511627906976744
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/1_1253.ll,False,"['module(elim-avail-extern)', 'function(mem2reg)', 'function(instsimplify)', 'module(iroutliner)', 'function(reassociate)', 'function(jump-threading)', 'module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(dce)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']",0.08333333333333333,"['module(elim-avail-extern)', 'function(mem2reg)', 'function(instsimplify)', 'module(iroutliner)', 'function(reassociate)', 'function(jump-threading)', 'module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(dce)', 'module(iroutliner)', 'module(attributor)', 'module(scc-oz-module-inliner)']",0.08333333333333333
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/87_147.ll,False,"['function(jump-threading)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'function(instsimplify)', 'function(jump-threading)', 'function(mem2reg)']",0.0,"['function(jump-threading)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(newgvn)', 'function(instsimplify)', 'function(jump-threading)', 'function(mem2reg)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/62_2198.ll,True,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'module(iroutliner)', 'function(gvn-sink)']",0.5606060606060606,"['module(elim-avail-extern)', 'module(globalopt)', 'cgscc(attributor-cgscc)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'function(mem2reg)', 'function(instsimplify)', 'module(iroutliner)', 'function(reassociate)', 'function(memcpyopt)', 'function(gvn-hoist)', 'function(dce)', 'function(jump-threading)', 'module(globalopt)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(dse)']",0.6515151515151515
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/63_1928.ll,True,"['module(attributor)', 'module(scc-oz-module-inliner)', 'module(iroutliner)', 'module(elim-avail-extern)', 'function(dse)', 'function(gvn-sink)', 'module(globalopt)', 'function(newgvn)', 'function(mem2reg)', 'function(jump-threading)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(jump-threading)']",0.015748031496062992,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'function(dse)', 'module(iroutliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(reassociate)', 'function(gvn-hoist)', 'function(memcpyopt)']",0.16535433070866143
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/5_993.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/87_189.ll,False,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'function(jump-threading)', 'function(dse)', 'module(iroutliner)', 'function(dce)']",0.0,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'function(jump-threading)', 'function(dse)', 'module(iroutliner)', 'function(dce)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/27_1535.ll,False,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'function(gvn-hoist)', 'cgscc(attributor-cgscc)', 'function(dse)', 'function(jump-threading)', 'function(dce)']",0.06666666666666667,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'function(gvn-hoist)', 'cgscc(attributor-cgscc)', 'function(dse)', 'function(jump-threading)', 'function(dce)']",0.06666666666666667
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/98_1507.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.11267605633802817,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.11267605633802817
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/10_1940.ll,True,"['module(scc-oz-module-inliner)', 'function(gvn-sink)', 'module(elim-avail-extern)', 'module(globalopt)', 'function(dse)', 'function(jump-threading)']",0.014285714285714285,"['module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(instsimplify)', 'function(memcpyopt)', 'function(newgvn)', 'function(reassociate)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)']",0.04285714285714286
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/35_2270.ll,False,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/87_1055.ll,False,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'function(jump-threading)', 'function(dse)', 'module(iroutliner)', 'function(dce)']",0.0,"['module(inferattrs)', 'module(scc-oz-module-inliner)', 'module(attributor)', 'function(memcpyopt)', 'cgscc(attributor-cgscc)', 'function(gvn-sink)', 'function(jump-threading)', 'function(dse)', 'module(iroutliner)', 'function(dce)']",0.0
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/23_454.ll,True,"['module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(instsimplify)', 'module(iroutliner)', 'module(globalopt)', 'function(dse)', 'module(iroutliner)', 'function(dce)', 'function(gvn-hoist)', 'function(memcpyopt)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(gvn-hoist)']",0.4945054945054945,"['module(elim-avail-extern)', 'module(globalopt)', 'cgscc(attributor-cgscc)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)', 'function(mem2reg)', 'function(instsimplify)', 'module(iroutliner)', 'function(reassociate)', 'function(memcpyopt)', 'function(gvn-hoist)', 'function(dce)', 'function(jump-threading)', 'module(globalopt)', 'module(attributor)', 'module(scc-oz-module-inliner)', 'function(dse)']",0.5934065934065934
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/13_1461.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.5
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/100_2472.ll,True,"['module(scc-oz-module-inliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(iroutliner)', 'module(attributor)', 'function(newgvn)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.9863013698630136
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/97_102.ll,False,"['module(scc-oz-module-inliner)', 'function(newgvn)', 'function(memcpyopt)', 'function(instsimplify)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(globalopt)']",0.021739130434782608,"['module(scc-oz-module-inliner)', 'function(newgvn)', 'function(memcpyopt)', 'function(instsimplify)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(globalopt)']",0.021739130434782608
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/97_1319.ll,True,"['module(scc-oz-module-inliner)', 'function(jump-threading)', 'cgscc(attributor-cgscc)', 'function(jump-threading)', 'module(attributor)', 'function(reassociate)', 'function(memcpyopt)']",0.0,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.3269230769230769
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/1_2016.ll,True,"['module(elim-avail-extern)', 'function(mem2reg)', 'function(instsimplify)', 'module(iroutliner)', 'function(dce)', 'function(newgvn)', 'function(reassociate)', 'function(memcpyopt)', 'function(gvn-hoist)', 'function(dce)', 'function(jump-threading)', 'module(elim-avail-extern)', 'module(globalopt)', 'function(gvn-sink)', 'function(jump-threading)', 'module(iroutliner)', 'function(dse)']",0.09836065573770492,"['module(elim-avail-extern)', 'module(iroutliner)', 'function(instsimplify)', 'function(gvn-hoist)', 'module(attributor)', 'function(memcpyopt)', 'function(jump-threading)', 'module(globalopt)', 'function(gvn-sink)', 'function(newgvn)', 'function(gvn-sink)', 'module(globalopt)', 'module(attributor)', 'function(dce)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)']",0.21311475409836064
/root/iscas/ruyituner/dataset21/poj104-v2-ll_4/train/63_919.ll,True,"['module(attributor)', 'module(scc-oz-module-inliner)', 'module(iroutliner)', 'module(elim-avail-extern)', 'module(globalopt)', 'cgscc(attributor-cgscc)', 'module(scc-oz-module-inliner)']",0.352,"['module(elim-avail-extern)', 'module(globalopt)', 'module(attributor)', 'function(dse)', 'module(iroutliner)', 'module(elim-avail-extern)', 'cgscc(attributor-cgscc)', 'module(elim-avail-extern)', 'module(scc-oz-module-inliner)', 'function(reassociate)', 'function(gvn-hoist)', 'function(memcpyopt)']",0.416
